universidad,especialidad,ingreso,genero,year,especialidad_quirurgica,especialidad_tipo,subespecialidad,region
URP - Lima,NEONATOLOGIA,1,0,2022,0,clinica,1,Lima
UNMSM - Lima,NEONATOLOGIA,1,1,2022,0,clinica,1,Lima
UNMSM - Lima,NEONATOLOGIA,1,NA,2022,0,clinica,1,Lima
URP - Lima,NEONATOLOGIA,1,1,2022,0,clinica,1,Lima
UNFV - Lima,NEONATOLOGIA,1,0,2022,0,clinica,1,Lima
URP - Lima,NEONATOLOGIA,1,1,2022,0,clinica,1,Lima
UCSM - Arequipa,NEONATOLOGIA,0,1,2022,0,clinica,1,Sur
URP - Lima,NEONATOLOGIA,0,1,2022,0,clinica,1,Lima
UNT - Trujillo,NEONATOLOGIA,1,1,2022,0,clinica,1,Norte
UCSM - Arequipa,PEDIATRIA,1,1,2022,0,clinica,0,Sur
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,0,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,1,0,2022,0,clinica,0,Norte
URP - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNAP - Iquitos,PEDIATRIA,1,1,2022,0,clinica,0,Oriente
UNAP - Iquitos,PEDIATRIA,1,0,2022,0,clinica,0,Oriente
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,0,0,2022,0,clinica,0,Sur
UNMSM - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
UNFV - Lima,PEDIATRIA,1,NA,2022,0,clinica,0,Lima
UNFV - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,0,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,1,0,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,0,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,0,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UCSM - Arequipa,PEDIATRIA,1,1,2022,0,clinica,0,Sur
URP - Lima,PEDIATRIA,1,NA,2022,0,clinica,0,Lima
UNAP - Iquitos,PEDIATRIA,1,0,2022,0,clinica,0,Oriente
UNMSM - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
UNFV - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,NA,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,NA,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,1,1,2022,0,clinica,0,Sur
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,0,1,2022,0,clinica,0,Sur
UNFV - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,NA,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UCSM - Arequipa,PEDIATRIA,1,1,2022,0,clinica,0,Sur
UNMSM - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
UNFV - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,NA,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNFV - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,NA,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,1,NA,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,1,0,2022,0,clinica,0,Sur
UNFV - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UNFV - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
URP - Lima,PEDIATRIA,1,NA,2022,0,clinica,0,Lima
UNFV - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,0,1,2022,0,clinica,0,Sur
UCSM - Arequipa,PEDIATRIA,1,1,2022,0,clinica,0,Sur
URP - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,1,1,2022,0,clinica,0,Sur
URP - Lima,PEDIATRIA,1,NA,2022,0,clinica,0,Lima
UNFV - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,0,1,2022,0,clinica,0,Sur
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,NA,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,1,0,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,0,0,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,1,NA,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UCSM - Arequipa,PEDIATRIA,1,0,2022,0,clinica,0,Sur
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,0,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,NA,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,0,0,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,1,NA,2022,0,clinica,0,Norte
URP - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNC - Cajamarca,PEDIATRIA,1,1,2022,0,clinica,0,Norte
URP - Lima,PEDIATRIA,1,NA,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,1,1,2022,0,clinica,0,Sur
UCSM - Arequipa,PEDIATRIA,0,0,2022,0,clinica,0,Sur
UCSM - Arequipa,PEDIATRIA,1,0,2022,0,clinica,0,Sur
UNFV - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UCSM - Arequipa,PEDIATRIA,0,1,2022,0,clinica,0,Sur
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,0,NA,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,NA,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,0,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,NA,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNFV - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,1,1,2022,0,clinica,0,Sur
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,0,0,2022,0,clinica,0,Norte
UCSM - Arequipa,PEDIATRIA,1,0,2022,0,clinica,0,Sur
UCSM - Arequipa,PEDIATRIA,1,1,2022,0,clinica,0,Sur
UCSM - Arequipa,PEDIATRIA,0,0,2022,0,clinica,0,Sur
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,0,1,2022,0,clinica,0,Sur
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,0,1,2022,0,clinica,0,Sur
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,0,NA,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNFV - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,1,NA,2022,0,clinica,0,Sur
UNFV - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNFV - Lima,PEDIATRIA,0,NA,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,1,1,2022,0,clinica,0,Sur
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,1,0,2022,0,clinica,0,Sur
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,0,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,0,NA,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,0,1,2022,0,clinica,0,Sur
URP - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
URP - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,0,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,0,NA,2022,0,clinica,0,Norte
UCSM - Arequipa,PEDIATRIA,1,1,2022,0,clinica,0,Sur
UNFV - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,NA,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UCSM - Arequipa,PEDIATRIA,1,1,2022,0,clinica,0,Sur
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UNC - Cajamarca,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,1,0,2022,0,clinica,0,Norte
UNC - Cajamarca,PEDIATRIA,1,0,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,0,0,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,0,0,2022,0,clinica,0,Norte
UCSM - Arequipa,PEDIATRIA,0,0,2022,0,clinica,0,Sur
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,1,1,2022,0,clinica,0,Sur
URP - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,NA,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,1,NA,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,0,NA,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,0,NA,2022,0,clinica,0,Sur
UNMSM - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,0,NA,2022,0,clinica,0,Sur
UNT - Trujillo,PEDIATRIA,0,0,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,1,1,2022,0,clinica,0,Sur
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UNFV - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,1,NA,2022,0,clinica,0,Sur
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
URP - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,0,2022,0,clinica,0,Norte
UCSM - Arequipa,PEDIATRIA,0,1,2022,0,clinica,0,Sur
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,0,0,2022,0,clinica,0,Norte
URP - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNFV - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UNFV - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,0,1,2022,0,clinica,0,Sur
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,0,NA,2022,0,clinica,0,Sur
UCSM - Arequipa,PEDIATRIA,1,1,2022,0,clinica,0,Sur
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,NA,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNFV - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,NA,2022,0,clinica,0,Lima
UNC - Cajamarca,PEDIATRIA,0,1,2022,0,clinica,0,Norte
URP - Lima,PEDIATRIA,0,NA,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,1,NA,2022,0,clinica,0,Sur
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,NA,2022,0,clinica,0,Lima
UNC - Cajamarca,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UCSM - Arequipa,PEDIATRIA,1,1,2022,0,clinica,0,Sur
URP - Lima,PEDIATRIA,0,NA,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,1,1,2022,0,clinica,0,Sur
UNMSM - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,0,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,1,NA,2022,0,clinica,0,Norte
UCSM - Arequipa,PEDIATRIA,0,NA,2022,0,clinica,0,Sur
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,1,NA,2022,0,clinica,0,Norte
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,1,0,2022,0,clinica,0,Sur
UNC - Cajamarca,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UNFV - Lima,PEDIATRIA,0,NA,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,NA,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
URP - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,1,1,2022,0,clinica,0,Sur
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,0,NA,2022,0,clinica,0,Norte
URP - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UCSM - Arequipa,PEDIATRIA,0,1,2022,0,clinica,0,Sur
UCSM - Arequipa,PEDIATRIA,0,1,2022,0,clinica,0,Sur
UNMSM - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,NA,2022,0,clinica,0,Norte
UNC - Cajamarca,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UNC - Cajamarca,PEDIATRIA,1,0,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,NA,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
URP - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,0,2022,0,clinica,0,Norte
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,0,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,0,0,2022,0,clinica,0,Norte
UNT - Trujillo,PEDIATRIA,0,1,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,1,1,2022,0,clinica,0,Norte
URP - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
UNT - Trujillo,PEDIATRIA,0,NA,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
URP - Lima,PEDIATRIA,0,0,2022,0,clinica,0,Lima
UNC - Cajamarca,PEDIATRIA,0,0,2022,0,clinica,0,Norte
UNMSM - Lima,PEDIATRIA,1,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,1,0,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNMSM - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
UNFV - Lima,PEDIATRIA,0,1,2022,0,clinica,0,Lima
