year,gender,Universidad_postulantes,Universidad_ingresantes,especialidad_subespecialidad_postulantes,especialidad_subespecialidad_ingresantes,ingreso
2019,0,URP,URP,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2019,1,URP,URP,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2019,1,URP,NA,MEDICINA DE EMERGENCIAS Y DESASTRES,NA,0
2019,0,URP,NA,MEDICINA DE EMERGENCIAS Y DESASTRES,NA,0
2019,1,URP,UNP,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA FAMILIAR Y COMUNITARIA,1
2019,0,URP,NA,MEDICINA DE EMERGENCIAS Y DESASTRES,NA,0
2019,1,URP,URP,MEDICINA DE ENFERMEDADES INFECCIOSAS Y TROPIC,MEDICINA DE ENFERMEDADES INFECCIOSAS Y TROPIC,1
2019,NA,URP,URP,MEDICINA DE ENFERMEDADES INFECCIOSAS Y TROPIC,MEDICINA DE ENFERMEDADES INFECCIOSAS Y TROPIC,1
2019,1,URP,URP,MEDICINA DE ENFERMEDADES INFECCIOSAS Y TROPIC,MEDICINA DE ENFERMEDADES INFECCIOSAS Y TROPIC,1
2019,1,URP,URP,MEDICINA DE ENFERMEDADES INFECCIOSAS Y TROPIC,MEDICINA DE ENFERMEDADES INFECCIOSAS Y TROPIC,1
2019,0,URP,URP,MEDICINA FISICA Y DE REHABILITACION,MEDICINA FISICA Y DE REHABILITACION,1
2019,NA,URP,URP,MEDICINA FISICA Y DE REHABILITACION,MEDICINA FISICA Y DE REHABILITACION,1
2019,1,URP,URP,MEDICINA FISICA Y DE REHABILITACION,MEDICINA FISICA Y DE REHABILITACION,1
2019,1,URP,URP,MEDICINA FISICA Y DE REHABILITACION,MEDICINA FISICA Y DE REHABILITACION,1
2019,1,URP,URP,MEDICINA FISICA Y DE REHABILITACION,MEDICINA FISICA Y DE REHABILITACION,1
2019,0,URP,URP,MEDICINA FISICA Y DE REHABILITACION,MEDICINA FISICA Y DE REHABILITACION,1
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,0,URP,URP,MEDICINA FISICA Y DE REHABILITACION,MEDICINA FISICA Y DE REHABILITACION,1
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,USMP,MEDICINA FISICA Y DE REHABILITACION,MEDICINA FAMILIAR Y COMUNITARIA,1
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,0,URP,UNMSM,MEDICINA FISICA Y DE REHABILITACION,MEDICINA FISICA Y DE REHABILITACION,1
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,0,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,0,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,0,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,0,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,USMP,MEDICINA FISICA Y DE REHABILITACION,GINECOLOGIA Y OBSTETRICIA,1
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,0,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,0,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,0,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,0,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,UNMSM,MEDICINA FISICA Y DE REHABILITACION,PATOLOGIA CLINICA,1
2019,1,URP,UNP,MEDICINA FISICA Y DE REHABILITACION,MEDICINA FAMILIAR Y COMUNITARIA,1
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,NA,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,0,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,UCSM,MEDICINA FISICA Y DE REHABILITACION,MEDICINA FAMILIAR Y COMUNITARIA,1
2019,1,URP,UCSUR,MEDICINA FISICA Y DE REHABILITACION,MEDICINA FAMILIAR Y COMUNITARIA,1
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,0,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,0,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,0,URP,NA,MEDICINA FISICA Y DE REHABILITACION,NA,0
2019,1,URP,URP,MEDICINA INTENSIVA,MEDICINA INTENSIVA,1
2019,0,URP,URP,MEDICINA INTENSIVA,MEDICINA INTENSIVA,1
2019,0,URP,URP,MEDICINA INTENSIVA,MEDICINA INTENSIVA,1
2019,0,URP,NA,MEDICINA INTENSIVA,NA,0
2019,1,URP,URP,MEDICINA INTENSIVA,MEDICINA INTENSIVA,1
2019,1,URP,URP,MEDICINA INTENSIVA,MEDICINA INTENSIVA,1
2019,1,URP,URP,MEDICINA INTENSIVA,MEDICINA INTENSIVA,1
2019,1,URP,NA,MEDICINA INTENSIVA,NA,0
2019,1,URP,URP,MEDICINA INTENSIVA,MEDICINA INTENSIVA,1
2019,NA,URP,NA,MEDICINA INTENSIVA,NA,0
2019,0,URP,NA,MEDICINA INTENSIVA,NA,0
2019,0,URP,NA,MEDICINA INTENSIVA,NA,0
2019,0,URP,NA,MEDICINA INTENSIVA,NA,0
2019,0,URP,NA,MEDICINA INTENSIVA,NA,0
2019,0,URP,URP,MEDICINA INTERNA,MEDICINA INTERNA,1
2019,0,URP,URP,MEDICINA INTERNA,MEDICINA INTERNA,1
2019,1,URP,URP,MEDICINA INTERNA,MEDICINA INTERNA,1
2019,0,URP,NA,MEDICINA INTERNA,NA,0
2019,0,URP,URP,MEDICINA INTERNA,MEDICINA INTERNA,1
2019,0,URP,URP,MEDICINA INTERNA,MEDICINA INTERNA,1
2019,1,URP,URP,MEDICINA INTERNA,MEDICINA INTERNA,1
2019,0,URP,NA,MEDICINA INTERNA,NA,0
2019,NA,URP,NA,MEDICINA INTERNA,NA,0
2019,NA,URP,NA,MEDICINA INTERNA,NA,0
2019,1,URP,NA,MEDICINA INTERNA,NA,0
2019,1,URP,NA,MEDICINA INTERNA,NA,0
2019,1,URP,NA,MEDICINA INTERNA,NA,0
2019,1,URP,NA,MEDICINA INTERNA,NA,0
2019,0,URP,NA,MEDICINA INTERNA,NA,0
2019,1,URP,NA,MEDICINA INTERNA,NA,0
2019,0,URP,NA,MEDICINA INTERNA,NA,0
2019,0,URP,URP,MEDICINA ONCOLOGICA,MEDICINA ONCOLOGICA,1
2019,NA,URP,URP,MEDICINA ONCOLOGICA,MEDICINA ONCOLOGICA,1
2019,0,URP,URP,MEDICINA OCUPACIONAL Y DEL MEDIO AMBIENTE,MEDICINA OCUPACIONAL Y DEL MEDIO AMBIENTE,1
2019,0,URP,NA,MEDICINA OCUPACIONAL Y DEL MEDIO AMBIENTE,NA,0
2019,1,URP,NA,MEDICINA OCUPACIONAL Y DEL MEDIO AMBIENTE,NA,0
2019,1,URP,NA,MEDICINA OCUPACIONAL Y DEL MEDIO AMBIENTE,NA,0
2019,0,URP,URP,NEFROLOGIA,NEFROLOGIA,1
2019,0,URP,URP,NEFROLOGIA,NEFROLOGIA,1
2019,0,URP,URP,NEFROLOGIA,NEFROLOGIA,1
2019,1,URP,URP,NEFROLOGIA,NEFROLOGIA,1
2019,0,URP,URP,NEFROLOGIA,NEFROLOGIA,1
2019,1,URP,URP,NEFROLOGIA,NEFROLOGIA,1
2019,0,URP,NA,NEFROLOGIA,NA,0
2019,0,URP,NA,NEFROLOGIA,NA,0
2019,1,URP,NA,NEFROLOGIA,NA,0
2019,1,URP,NA,NEFROLOGIA,NA,0
2019,0,URP,NA,NEFROLOGIA,NA,0
2019,1,URP,UNFV,NEFROLOGIA,MEDICINA INTERNA,1
2019,0,URP,NA,NEFROLOGIA,NA,0
2019,0,URP,UPAO,NEFROLOGIA,CIRUGIA GENERAL,1
2019,1,URP,NA,NEFROLOGIA,NA,0
2019,0,URP,NA,NEFROLOGIA,NA,0
2019,1,URP,NA,NEFROLOGIA,NA,0
2019,0,URP,NA,NEFROLOGIA,NA,0
2019,1,URP,NA,NEFROLOGIA,NA,0
2019,1,URP,NA,NEFROLOGIA,NA,0
2019,0,URP,NA,NEFROLOGIA,NA,0
2019,1,URP,NA,NEFROLOGIA,NA,0
2019,1,URP,NA,NEFROLOGIA,NA,0
2019,0,URP,NA,NEFROLOGIA,NA,0
2019,0,URP,NA,NEFROLOGIA,NA,0
2019,0,URP,NA,NEFROLOGIA,NA,0
2019,0,URP,NA,NEFROLOGIA,NA,0
2019,NA,URP,URP,NEUMOLOGIA,NEUMOLOGIA,1
2019,0,URP,NA,NEUMOLOGIA,NA,0
2019,0,URP,URP,NEUROCIRUGIA,NEUROCIRUGIA,1
2019,0,URP,URP,NEUROCIRUGIA,NEUROCIRUGIA,1
2019,1,URP,URP,NEUROCIRUGIA,NEUROCIRUGIA,1
2019,NA,URP,URP,NEUROCIRUGIA,NEUROCIRUGIA,1
2019,0,URP,NA,NEUROCIRUGIA,NA,0
2019,1,URP,NA,NEUROCIRUGIA,NA,0
2019,0,URP,NA,NEUROCIRUGIA,NA,0
2019,1,URP,NA,NEUROCIRUGIA,NA,0
2019,0,URP,NA,NEUROCIRUGIA,NA,0
2019,0,URP,NA,NEUROCIRUGIA,NA,0
2019,1,URP,NA,NEUROCIRUGIA,NA,0
2019,0,URP,UCSUR,NEUROCIRUGIA,ANESTESIOLOGIA,1
2019,1,URP,URP,NEUROCIRUGIA,HEMATOLOGIA,1
2019,0,URP,NA,NEUROCIRUGIA,NA,0
2019,0,URP,UPCH,NEUROCIRUGIA,MEDICINA INTERNA,1
2019,0,URP,NA,NEUROCIRUGIA,NA,0
2019,0,URP,NA,NEUROCIRUGIA,NA,0
2019,0,URP,UNA,NEUROCIRUGIA,GINECOLOGIA Y OBSTETRICIA,1
2019,1,URP,NA,NEUROCIRUGIA,NA,0
2019,0,URP,NA,NEUROCIRUGIA,NA,0
2019,0,URP,NA,NEUROCIRUGIA,NA,0
2019,0,URP,USP,NEUROCIRUGIA,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2019,0,URP,NA,NEUROCIRUGIA,NA,0
2019,0,URP,NA,NEUROCIRUGIA,NA,0
2019,1,URP,NA,NEUROCIRUGIA,NA,0
2019,0,URP,NA,NEUROCIRUGIA,NA,0
2019,0,URP,NA,NEUROCIRUGIA,NA,0
2019,1,URP,NA,NEUROCIRUGIA,NA,0
2019,1,URP,NA,NEUROCIRUGIA,NA,0
2019,0,URP,NA,NEUROCIRUGIA,NA,0
2019,0,URP,NA,NEUROCIRUGIA,NA,0
2019,1,URP,URP,OFTALMOLOGIA,OFTALMOLOGIA,1
2019,1,URP,URP,OFTALMOLOGIA,OFTALMOLOGIA,1
2019,0,URP,URP,OFTALMOLOGIA,OFTALMOLOGIA,1
2019,1,URP,URP,OFTALMOLOGIA,OFTALMOLOGIA,1
2019,1,URP,NA,OFTALMOLOGIA,NA,0
2019,1,URP,NA,OFTALMOLOGIA,NA,0
2019,1,URP,NA,OFTALMOLOGIA,NA,0
2019,0,URP,NA,OFTALMOLOGIA,NA,0
2019,0,URP,URP,OFTALMOLOGIA,OFTALMOLOGIA,1
2019,1,URP,NA,OFTALMOLOGIA,NA,0
2019,0,URP,NA,OFTALMOLOGIA,NA,0
2019,0,URP,NA,OFTALMOLOGIA,NA,0
2019,0,URP,URP,OFTALMOLOGIA,OFTALMOLOGIA,1
2019,1,URP,NA,OFTALMOLOGIA,NA,0
2019,NA,URP,NA,OFTALMOLOGIA,NA,0
2019,1,URP,NA,OFTALMOLOGIA,NA,0
2019,0,URP,NA,OFTALMOLOGIA,NA,0
2019,1,URP,NA,OFTALMOLOGIA,NA,0
2019,1,URP,NA,OFTALMOLOGIA,NA,0
2019,0,URP,URP,ORTOPEDIA Y TRAUMATOLOGIA,ORTOPEDIA Y TRAUMATOLOGIA,1
2019,NA,URP,URP,ORTOPEDIA Y TRAUMATOLOGIA,ORTOPEDIA Y TRAUMATOLOGIA,1
2019,0,URP,URP,ORTOPEDIA Y TRAUMATOLOGIA,ORTOPEDIA Y TRAUMATOLOGIA,1
2019,0,URP,URP,ORTOPEDIA Y TRAUMATOLOGIA,ORTOPEDIA Y TRAUMATOLOGIA,1
2019,1,URP,URP,ORTOPEDIA Y TRAUMATOLOGIA,ORTOPEDIA Y TRAUMATOLOGIA,1
2019,0,URP,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2019,0,URP,URP,ORTOPEDIA Y TRAUMATOLOGIA,ORTOPEDIA Y TRAUMATOLOGIA,1
2019,0,URP,URP,ORTOPEDIA Y TRAUMATOLOGIA,ORTOPEDIA Y TRAUMATOLOGIA,1
2019,0,URP,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2019,0,URP,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2019,0,URP,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2019,0,URP,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2019,0,URP,URP,ORTOPEDIA Y TRAUMATOLOGIA,ORTOPEDIA Y TRAUMATOLOGIA,1
2019,0,URP,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2019,0,URP,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2019,0,URP,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2019,0,URP,UPAO,ORTOPEDIA Y TRAUMATOLOGIA,ORTOPEDIA Y TRAUMATOLOGIA,1
2019,0,URP,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2019,1,URP,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2019,0,URP,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2019,NA,URP,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2019,0,URP,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2019,0,URP,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2019,0,URP,URP,OTORRINOLARINGOLOGIA,OTORRINOLARINGOLOGIA,1
2019,1,URP,URP,OTORRINOLARINGOLOGIA,OTORRINOLARINGOLOGIA,1
2019,1,URP,URP,OTORRINOLARINGOLOGIA,OTORRINOLARINGOLOGIA,1
2019,0,URP,URP,OTORRINOLARINGOLOGIA,OTORRINOLARINGOLOGIA,1
2019,0,URP,URP,OTORRINOLARINGOLOGIA,OTORRINOLARINGOLOGIA,1
2019,0,URP,UNSA,OTORRINOLARINGOLOGIA,OTORRINOLARINGOLOGIA,1
2019,1,URP,UCSUR,OTORRINOLARINGOLOGIA,PEDIATRIA,1
2019,1,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,1,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,0,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,1,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,0,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,0,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,1,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,1,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,0,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,1,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,0,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,1,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,1,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,0,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,1,URP,UNFV,OTORRINOLARINGOLOGIA,PSIQUIATRIA,1
2019,0,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,0,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,0,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,1,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,1,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,0,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,1,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,NA,URP,UNA,OTORRINOLARINGOLOGIA,GINECOLOGIA Y OBSTETRICIA,1
2019,0,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,0,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,1,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,0,URP,UNMSM,OTORRINOLARINGOLOGIA,GINECOLOGIA Y OBSTETRICIA,1
2019,0,URP,UNT,OTORRINOLARINGOLOGIA,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2019,0,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,1,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,0,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,1,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,1,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,0,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,NA,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,1,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,1,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,1,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,0,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,1,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,1,URP,NA,OTORRINOLARINGOLOGIA,NA,0
2019,1,URP,URP,PATOLOGIA CLINICA,PATOLOGIA CLINICA,1
2019,0,URP,URP,PATOLOGIA CLINICA,PATOLOGIA CLINICA,1
2019,1,URP,URP,PATOLOGIA CLINICA,PATOLOGIA CLINICA,1
2019,1,URP,URP,PATOLOGIA CLINICA,PATOLOGIA CLINICA,1
2019,1,URP,URP,PATOLOGIA CLINICA,PATOLOGIA CLINICA,1
2019,1,URP,NA,PATOLOGIA CLINICA,NA,0
2019,0,URP,NA,PATOLOGIA CLINICA,NA,0
2019,0,URP,URP,PATOLOGIA CLINICA,PATOLOGIA CLINICA,1
2019,1,URP,URP,PATOLOGIA CLINICA,PATOLOGIA CLINICA,1
2019,0,URP,NA,PATOLOGIA CLINICA,NA,0
2019,1,URP,URP,PATOLOGIA CLINICA,PATOLOGIA CLINICA,1
2019,1,URP,URP,PATOLOGIA CLINICA,PATOLOGIA CLINICA,1
2019,1,URP,NA,PATOLOGIA CLINICA,NA,0
2019,1,URP,NA,PATOLOGIA CLINICA,NA,0
2019,1,URP,NA,PATOLOGIA CLINICA,NA,0
2019,1,URP,NA,PATOLOGIA CLINICA,NA,0
2019,0,URP,NA,PATOLOGIA CLINICA,NA,0
2019,1,URP,URP,PEDIATRIA,PEDIATRIA,1
2019,0,URP,URP,PEDIATRIA,PEDIATRIA,1
2019,1,URP,URP,PEDIATRIA,PEDIATRIA,1
2019,NA,URP,URP,PEDIATRIA,PEDIATRIA,1
2019,NA,URP,URP,PEDIATRIA,PEDIATRIA,1
2019,0,URP,URP,PEDIATRIA,PEDIATRIA,1
2019,1,URP,URP,PEDIATRIA,PEDIATRIA,1
2019,1,URP,URP,PEDIATRIA,PEDIATRIA,1
2019,1,URP,URP,PEDIATRIA,PEDIATRIA,1
2019,1,URP,URP,PEDIATRIA,PEDIATRIA,1
2019,1,URP,URP,PEDIATRIA,PEDIATRIA,1
2019,1,URP,URP,PEDIATRIA,PEDIATRIA,1
2019,1,URP,URP,PEDIATRIA,PEDIATRIA,1
2019,1,URP,URP,PEDIATRIA,PEDIATRIA,1
2019,1,URP,NA,PEDIATRIA,NA,0
2019,NA,URP,URP,PEDIATRIA,PEDIATRIA,1
2019,NA,URP,UNMSM,PEDIATRIA,PEDIATRIA,1
2019,0,URP,URP,PEDIATRIA,PEDIATRIA,1
2019,1,URP,USMP,PEDIATRIA,NEUMOLOGIA,1
2019,NA,URP,URP,PEDIATRIA,PEDIATRIA,1
2019,1,URP,NA,PEDIATRIA,NA,0
2019,1,URP,NA,PEDIATRIA,NA,0
2019,0,URP,URP,PEDIATRIA,PEDIATRIA,1
2019,1,URP,UPCH,PEDIATRIA,MEDICINA FAMILIAR Y COMUNITARIA,1
2019,1,URP,NA,PEDIATRIA,NA,0
2019,0,URP,NA,PEDIATRIA,NA,0
2019,0,URP,NA,PEDIATRIA,NA,0
2019,1,URP,URP,PEDIATRIA,PEDIATRIA,1
2019,1,URP,NA,PEDIATRIA,NA,0
2019,0,URP,URP,PEDIATRIA,PEDIATRIA,1
2019,0,URP,NA,PEDIATRIA,NA,0
2019,0,URP,NA,PEDIATRIA,NA,0
2019,0,URP,NA,PEDIATRIA,NA,0
2019,1,URP,NA,PEDIATRIA,NA,0
2019,1,URP,NA,PEDIATRIA,NA,0
2019,1,URP,NA,PEDIATRIA,NA,0
2019,1,URP,NA,PEDIATRIA,NA,0
2019,1,URP,NA,PEDIATRIA,NA,0
2019,1,URP,NA,PEDIATRIA,NA,0
2019,1,URP,NA,PEDIATRIA,NA,0
2019,1,URP,URP,PSIQUIATRIA,PSIQUIATRIA,1
2019,1,URP,URP,PSIQUIATRIA,PSIQUIATRIA,1
2019,1,URP,URP,PSIQUIATRIA,PSIQUIATRIA,1
2019,1,URP,URP,PSIQUIATRIA,PSIQUIATRIA,1
2019,0,URP,URP,PSIQUIATRIA,PSIQUIATRIA,1
2019,1,URP,URP,PSIQUIATRIA,PSIQUIATRIA,1
2019,0,URP,URP,PSIQUIATRIA,PSIQUIATRIA,1
2019,0,URP,URP,PSIQUIATRIA,PSIQUIATRIA,1
2019,1,URP,URP,PSIQUIATRIA,PSIQUIATRIA,1
2019,1,URP,URP,PSIQUIATRIA,PSIQUIATRIA,1
2019,1,URP,URP,PSIQUIATRIA,PSIQUIATRIA,1
2019,1,URP,URP,PSIQUIATRIA,PSIQUIATRIA,1
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,NA,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,0,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,UPCH,PSIQUIATRIA,MEDICINA FAMILIAR Y COMUNITARIA,1
2019,0,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,NA,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,0,URP,NA,PSIQUIATRIA,NA,0
2019,0,URP,URP,PSIQUIATRIA,PSIQUIATRIA,1
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,0,URP,NA,PSIQUIATRIA,NA,0
2019,0,URP,UNFV,PSIQUIATRIA,MEDICINA FAMILIAR Y COMUNITARIA,1
2019,0,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,0,URP,NA,PSIQUIATRIA,NA,0
2019,0,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,0,URP,NA,PSIQUIATRIA,NA,0
2019,0,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,1,URP,NA,PSIQUIATRIA,NA,0
2019,NA,URP,URP,RADIOLOGIA,RADIOLOGIA,1
2019,0,URP,URP,RADIOLOGIA,RADIOLOGIA,1
2019,1,URP,URP,RADIOLOGIA,RADIOLOGIA,1
2019,1,URP,URP,RADIOLOGIA,RADIOLOGIA,1
2019,0,URP,URP,RADIOLOGIA,RADIOLOGIA,1
2019,1,URP,URP,RADIOLOGIA,RADIOLOGIA,1
2019,1,URP,URP,RADIOLOGIA,RADIOLOGIA,1
2019,0,URP,URP,RADIOLOGIA,RADIOLOGIA,1
2019,0,URP,URP,RADIOLOGIA,RADIOLOGIA,1
2019,0,URP,NA,RADIOLOGIA,NA,0
2019,0,URP,NA,RADIOLOGIA,NA,0
2019,NA,URP,NA,RADIOLOGIA,NA,0
2019,0,URP,NA,RADIOLOGIA,NA,0
2019,0,URP,NA,RADIOLOGIA,NA,0
2019,1,URP,NA,RADIOLOGIA,NA,0
2019,0,URP,NA,RADIOLOGIA,NA,0
2019,0,URP,NA,RADIOLOGIA,NA,0
2019,1,URP,NA,RADIOLOGIA,NA,0
2019,0,URP,NA,RADIOLOGIA,NA,0
2019,1,URP,NA,RADIOLOGIA,NA,0
2019,0,URP,NA,RADIOLOGIA,NA,0
2019,1,URP,NA,RADIOLOGIA,NA,0
2019,0,URP,NA,RADIOLOGIA,NA,0
2019,1,URP,NA,RADIOLOGIA,NA,0
2019,0,URP,NA,RADIOLOGIA,NA,0
2019,0,URP,NA,RADIOLOGIA,NA,0
2019,0,URP,URP,RADIOLOGIA,RADIOLOGIA,1
2019,1,URP,NA,RADIOLOGIA,NA,0
2019,1,URP,NA,RADIOLOGIA,NA,0
2019,1,URP,NA,RADIOLOGIA,NA,0
2019,0,URP,NA,RADIOLOGIA,NA,0
2019,0,URP,NA,RADIOLOGIA,NA,0
2019,1,URP,NA,RADIOLOGIA,NA,0
2019,0,URP,NA,RADIOLOGIA,NA,0
2019,1,URP,NA,RADIOLOGIA,NA,0
2019,0,URP,NA,RADIOLOGIA,NA,0
2019,1,URP,NA,RADIOLOGIA,NA,0
2019,1,URP,NA,RADIOLOGIA,NA,0
