name,gender
ganaelle,F
gancho,M
gandert,M
gandolfa,F
gandolfo,M
ganesalingam,M
ganesh,M
ganeshan,M
gangolf,M
gani,M
ganimeta,F
ganimete,F
ganit,F
ganka,F
ganna,F
gaqo,M
gar,M
garabet,M
garaitz,F
garan,F
garance,F
garbine,F
garbis,M
garbrand,M
gard,M
garda,F
gardar,M
garegin,M
gareth,M
garett,M
garfield,M
garibaldo,M
garik,M
garikoitz,M
garima,F
garip,M
garland,M
garlef,M
garlich,M
garmen,F
garmer,M
garnett,M
garnette,F
garnik,M
garoafa,F
garofina,F
garofita,F
garold,M
garoufalia,F
garrelda,F
garrelt,M
garret,M
garreth,M
garrett,M
garri,M
garrick,M
garrie,M
garrison,M
garry,M
garth,M
garvie,M
garvin,M
gary,M
garyfalia,F
garyfallia,F
garym,M
gasan,M
gashi,M
gashije,F
gaspara,F
gasparas,M
gaspard,M
gaspare,M
gastao,M
gastone,M
gastonne,F
gatien,M
gatienne,F
gatis,M
gatze,M
gaudencia,F
gaudentas,M
gaudenz,M
gaudenzia,F
gaudenzio,M
gauja,F
gaukhar,F
gaukur,M
gaultier,M
gaurangi,F
gauri,F
gautam,M
gaute,M
gauthier,M
gauti,M
gautier,M
gautur,M
gauvain,M
gauvin,M
gavan,M
gaven,M
gavin,M
gavina,F
gavino,M
gavrail,M
gavriel,M
gavril,M
gavrila,F
gavrili,F
gavro,M
gavrosh,M
gavyn,M
gawain,M
gay,F
gayana,F
gayane,F
gayatri,F
gaye,F
gayla,F
gayland,M
gayle,F
gaylen,F
gaylene,F
gaylon,M
gaylord,M
gayna,F
gaynell,F
gaynor,F
gazanfer,M
gazi,M
gazim,M
gaziz,M
gazmend,M
gazmir,M
gazmira,F
gazmor,M
gazsi,M
gea,F
geani,M
geanina,F
geanino,M
gearld,M
gearldine,F
gearoid,M
geart,M
geartsje,F
geary,M
gebbine,F
gebhard,M
gebhardt,M
gebhart,M
gebke,F
gebkea,F
gedalia,M
gedaliahu,M
gedalyah,M
gedas,M
gedeone,M
gederts,M
gediminas,M
gedvydas,M
gee,?
geek,?
geeke,F
geelke,F
geelt,M
geena,F
geerd,M
geerda,F
geerlien,F
geert,M
geerte,F
geerten,M
geertje,F
geertjen,F
geertruida,F
geertruidie,F
gees,F
geesa,F
geesche,F
geesje,F
geeske,F
geeta,F
geetha,F
gefion,F
gegam,M
gegham,M
gehde,M
geidi,F
geike,?
geikeline,F
geiko,M
geir,M
geirlaug,F
geirlaugur,M
geirmund,M
geirmundur,M
geirthrudur,F
geja,F
gejza,M
gelareh,F
gelasio,M
gelbert,M
gelinda,F
gelindo,M
geline,F
gellert,M
gelminas,M
gelsomina,F
gelsomino,M
gelt,M
geltrude,F
gelu,M
geminiano,M
gemma,F
gemute,F
genadi,M
genadij,M
genadijs,M
genadijus,M
genara,F
genaro,M
genc,M
gencer,M
gencho,M
genci,M
gendrutis,M
g,F
genel,M
genelyn,F
general,M
generosa,F
generoso,M
genesia,F
genesio,M
genesis,F
geneva,F
genia,F
genica,F
genioara,F
geniu,M
genka,F
genki,M
genna,F
gennadi,M
gennadij,M
gennadijs,M
gennadios,M
gennadiy,M
gennady,M
gennara,F
gennarina,F
gennarino,M
gennaro,M
genny,F
geno,M
genovaite,F
genovefa,F
genoveffa,F
genovia,F
genovica,F
genowefa,F
genrikh,M
gent,M
genta,F
gentas,M
genti,M
gentia,F
gentian,M
gentiana,F
gentiane,F
gentile,M
gentjan,M
gentjana,F
gentrit,M
gentzane,F
genut,M
genuta,F
genute,F
geo,M
geoff,M
geoffroy,M
geordie,M
georg,M
georga,F
georgeann,F
georgel,M
georgene,F
georges,M
georgeta,F
georgete,F
georgetta,F
georgette,F
georgi,M
georgia,F
georgian,M
georgiana,F
georgianna,F
georgica,F
georgii,M
georgij,M
georgijs,M
georgijus,M
georgine,F
georgios,M
georgiy,M
georgs,M
georgy,M
geppie,F
ger,?
gera,M
geraint,M
geralda,F
geralde,F
geraldina,F
geraldo,M
gerallt,M
geralyn,F
gerarda,F
gerardas,M
gerarde,F
gerardette,F
gerardina,F
gerardino,M
gerardus,M
gerasimos,M
gerasimoula,F
gerassimos,M
gerben,M
gerbert,M
gerbin,M
gerbina,F
gerborg,F
gerbrand,M
gerbrich,F
gerbrig,?
gerburg,F
gercas,M
gercho,M
gerco,M
gerdas,M
gerdemie,F
gerdfried,M
gerdhild,F
gerdhilde,F
gerdie,F
gerdien,F
gerdina,F
gerdine,F
gerdineke,F
gerdje,F
gerdt,M
gerdur,F
gerdy,M
geremia,M
gereon,M
gerfred,M
gerfried,M
gerfriede,F
gerga,F
gergana,F
gergely,M
gergin,M
gergina,F
gergo,M
gerhard,M
gerharda,F
gerharde,F
gerhardina,F
gerhardine,F
gerhardt,M
gerhardus,M
gerhart,M
gerheide,F
gerhild,F
gerhilde,F
gerhilt,F
gerhold,M
gerianne,F
gerie,F
geriene,F
geriet,M
gerina,F
gerino,M
gerit,?
gerjan,M
gerjanne,F
gerjet,M
gerke,M
gerko,M
gerlach,M
gerlanda,F
gerlando,M
gerli,F
gerlien,F
gerlind,F
gerlinda,F
gerlinde,F
gerline,F
gerlof,M
gerlofke,F
gerly,F
germ,M
germa,F
germain,M
germann,M
germano,M
germar,M
germelino,M
germesindo,M
germien,F
germina,F
germinia,F
germo,M
germut,M
gernfried,M
gerno,M
gernod,M
gernold,M
gernot,M
gernulf,M
gero,M
gerolama,F
gerolamo,M
gerold,M
gerolda,F
gerolf,M
gerome,M
geronda,F
geronima,F
geronimo,M
gerrard,M
gerrelt,M
gerreltje,F
gerret,M
gerri,F
gerrianne,F
gerrie,F
gerriet,M
gerrita,F
gerritdina,F
gerry,M
gersende,F
gershon,M
gerta,F
gerthilde,F
gerthold,M
gertie,F
gertjan,M
gertje,F
gertjedine,F
gertmund,M
gerto,M
gerton,M
gertraud,F
gertraude,F
gertraut,F
gertraute,F
gertrud,F
gertrudes,F
gertrudt,F
gertwin,M
gervais,M
gervaise,F
gervas,M
gervasia,F
gervin,M
gervydas,M
gerwald,M
gerwin,M
gerwine,F
gerzon,M
gesa,F
gesche,F
gesina,F
gesine,F
gesinus,M
geskea,F
gesko,M
gessica,F
gestur,M
gesualda,F
gesualdo,M
gesuina,F
gesuino,M
geta,F
gethin,M
getta,F
getulia,F
getulio,M
getuta,F
getzel,M
geula,F
geun,?
geva,M
gevorg,M
gevork,M
geza,M
geziena,F
gezienus,M
gezime,F
gezina,F
gezinus,M
ghada,F
ghadah,F
ghalia,F
ghalib,M
ghanim,M
gharib,M
ghassan,M
ghazal,M
ghazala,F
ghazanfar,M
ghazar,M
ghazi,M
ghenadi,M
ghenadie,M
gheorghe,M
gheorghina,F
gherarda,F
gherardo,M
gherasim,M
gherghina,F
gherghi,F
ghica,F
ghida,F
ghina,F
ghinita,F
ghino,M
ghinwa,F
ghiocel,M
ghiorghe,M
ghirasim,M
ghislain,M
ghislaine,F
ghita,F
ghi,M
ghiwa,F
ghiyath,M
ghizela,F
ghobad,M
ghulam,M
ghyslain,M
ghyslaine,F
giac,M
giacinta,F
giacinto,M
giacobba,F
giacobbe,M
giacoma,F
giacomina,F
giacomino,M
giacomo,M
giada,F
giambattista,M
giammaria,M
giammario,M
giampaola,F
giampaolo,M
giampiera,F
giampiero,M
giampietro,M
gian,M
gianalberto,M
gianandrea,M
gianangela,F
gianangelo,M
gianantonio,M
gianbattista,M
gianbruno,M
giancarla,F
giancarlo,M
gianclaudio,M
giandomenica,F
giandomenico,M
giandonato,M
gianenrico,M
gianfranca,F
gianfrancesco,M
gianfranco,M
giang,?
giangiorgio,M
giangiuseppe,M
gianguido,M
gianina,F
gianlorenzo,M
gianluigi,M
gianmarco,M
gianmaria,M
gianmario,M
gianmauro,M
gianmichele,M
gianna,F
giannella,F
giannetta,F
giannetto,M
giannicola,M
giannina,F
giannino,M
giannis,M
giannos,M
giannoula,F
giannoulis,M
giano,M
gianpaola,F
gianpaolo,M
gianpiera,F
gianpiero,M
gianpietro,M
gianroberto,M
gianstefano,M
giantvigka,F
gianvincenzo,M
gianvittorio,M
giao,F
giasone,M
gibora,F
gica,M
gicu,M
gidas,M
gidda,F
gideon,M
gidi,M
gido,M
giedre,F
giedrima,F
giedrius,M
giedrutis,M
giel,M
gien,F
gieneke,F
gieri,M
giesa,F
giesbert,M
giesela,F
gieselind,F
gieseltraud,F
gieslinde,F
gieze,?
gifford,M
giga,M
gigel,M
gigica,F
gigja,F
giglia,F
giglio,M
gigliola,F
gijs,M
gijsbert,M
gijsbertus,M
gijsje,F
gila,F
gilad,M
gilbert,M
gilberta,F
gilberte,F
gilda,F
gildas,M
gildo,M
giles,M
gilette,F
gili,M
gilia,F
gilian,F
giliane,F
gilio,M
giljunka,F
gill,F
gilla,F
gille,M
gillean,M
gilles,M
gillette,F
gillian,F
gilliane,F
gillina,F
gillis,M
gillo,M
gilly,F
gilma,F
gilman,M
gilmar,M
gilmore,M
gilroy,M
gils,M
gilta,F
gilvira,F
gilyunka,F
gina,F
ginas,M
gincho,M
gine,F
ginetta,F
ginette,F
ginevra,F
ginger,F
ginka,F
ginko,F
ginny,F
gino,M
ginta,F
gintaras,M
gintare,F
gintaris,M
gintas,M
gintautas,M
ginte,F
gints,M
ginutis,M
gioacchina,F
gioacchino,M
giobbe,M
gioconda,F
giocondo,M
gioele,M
gioia,F
giolanda,F
giona,M
gionata,M
gionatan,M
giora,M
giordana,F
giordano,M
giorgi,M
giorgia,F
giorgiana,F
giorgina,F
giorgino,M
giorgio,M
giorgios,M
giosue,M
giota,F
giotto,M
gioula,F
giouli,F
giovacchina,F
giovacchino,M
giovan,M
giovanbattista,M
giovannella,F
giovanni,M
giovannina,F
giovannino,M
giovenale,M
giovina,F
giovino,M
girard,M
giray,M
girija,F
girolama,F
girts,M
gisa,F
gisbert,M
gisberta,F
gisberto,M
giselbert,M
gisele,F
giselher,M
giselind,F
gisella,F
giselle,F
gisello,M
giseltraud,F
gislain,M
gislaine,F
gisle,M
gislena,F
gislene,F
gisli,M
gislina,F
gislind,F
gislinde,F
gismar,M
gismonde,F
giso,M
gisselle,F
gissur,M
gita,F
gitana,F
gitanjali,F
gitchka,F
gitcho,M
giti,F
gitta,F
gittan,F
gitte,F
gittel,F
gitti,F
gitza,F
giuditta,F
giulia,F
giuliano,M
giulietta,F
giulietto,M
giulio,M
giurgea,F
giuseppa,F
giuseppantonio,M
giuseppe,M
giuseppina,F
giuseppino,M
giusi,F
giusta,F
giustina,F
giustino,M
giusto,M
giusy,F
givi,M
giwi,M
giyasettin,M
gizdar,M
gizel,F
gizela,F
gizella,F
gizem,F
gizi,F
gizur,M
gjelosh,M
gjenovefa,F
gjeraqina,F
gjergj,M
gjergji,M
gjermund,M
gjin,M
gjinovefa,F
gjok,M
gjokan,M
gjoko,M
gjon,M
gjoran,M
gjore,M
gjorgje,M
gjorgji,M
gjorgjija,M
gjovalin,M
gjuljeta,F
gjurga,F
gjurgena,F
gjurgenka,F
gjurgja,F
gjurgjica,F
gjuro,M
gjyle,F
gjylferie,F
gjylferije,F
gjylnaze,F
gjylshah,M
gjylshahe,F
gjyltene,F
gjystina,F
gladis,F
glady,F
gladys,F
glan,F
glauca,F
glauco,M
gleb,M
glenda,F
glendon,M
glendower,M
glenna,F
glennie,F
glenny,F
glenys,F
gliceria,F
glicerio,M
gligor,M
gligorije,M
glinda,F
glisa,M
glodis,F
gloriana,F
glorianne,F
gloriano,M
glwadys,F
glyn,F
glynda,F
glyndwer,M
glynn,M
glynne,F
glynys,F
gna,F
gnanasegaram,M
gnanasegaran,M
gnanasekaram,M
gnanasekaran,M
gobind,M
gobnait,F
goce,M
gocha,M
gocke,M
goda,F
godefriedus,M
godefroy,M
godehard,M
godehardt,M
godehart,M
godeleine,F
godelieve,F
godelind,F
godfrey,M
godfried,M
godo,M
godofreda,F
godtfred,M
godwin,M
gody,M
goeman,M
goffreda,F
goffredo,M
gogi,M
gogita,M
goh,M
gohar,F
goichi,M
goitzen,M
goizargi,F
gojart,M
gojka,F
gojko,M
gokalp,M
gokay,M
gokben,F
gokberk,M
gokcan,M
gokce,?
goke,M
goker,M
gokhan,M
gokhun,M
gokmen,M
goko,M
goksan,M
goksel,M
goksen,?
goksu,F
gokten,M
goktug,M
gokturk,M
golan,M
golchehr,F
golda,F
goldie,F
goldina,F
goldine,F
goldtraud,F
golnaz,F
golo,M
golub,M
golupka,F
gon,?
gonca,F
goncalo,M
gonda,F
gonke,M
gonne,?
gonneke,F
gonnie,F
gonny,F
gontje,F
gontran,M
gonul,F
gonzague,M
goo,?
gooi,M
gooitsen,M
gooitske,F
gooitzen,M
gopal,M
gopalarajah,M
gopf,M
gor,M
gorana,F
goranco,M
goranka,F
gorazd,M
gorch,M
gordan,M
gordana,F
gordian,M
gordon,M
gordy,M
gore,M
gorel,F
gorete,F
goretti,F
gorg,M
gorica,F
goril,F
gorjana,F
gorka,M
gorkem,M
gorki,M
gorm,M
gorman,M
goronwy,M
goryana,F
goscho,M
goshgar,M
gosho,M
gospava,F
gospodin,M
gospodinka,F
gosse,M
gosselke,?
goswin,M
gotcho,M
gote,M
gotelind,F
gotelinde,F
gotfred,M
gotha,F
gothe,M
gotje,F
gotlind,F
gottarda,F
gottardo,M
gottfrid,M
gottfried,M
gottfrieda,F
gottfriede,F
gotthard,M
gottharda,F
gotthardt,M
gotthart,M
gotthelf,M
gotthilf,M
gotthold,M
gottholde,F
gottliebe,F
gottlob,M
gottreich,M
gottskalk,M
gottwald,M
gottwaldt,M
gottwalt,M
gotz,M
gotzon,M
gotzone,F
goudarz,M
goulven,M
gouri,F
govan,M
govert,M
govind,M
gowan,M
gowert,M
gowri,F
gozde,F
graca,F
grace,F
gracelino,M
gracian,M
graciana,F
gracianne,F
graciano,M
gracie,F
graciela,F
graciete,F
gracieuse,F
gracija,F
gracijus,M
graciliana,F
graciliano,M
gracinda,F
graciosa,F
grad,M
gradimir,M
gradislava,F
gradje,?
gradus,M
grady,M
graeme,M
graham,M
grahame,M
graine,F
grainne,F
gralf,M
gramoz,M
grania,F
granit,M
granita,F
grant,M
granville,M
gratia,F
gratian,M
gratiana,F
gratianne,F
gratiela,F
gratien,M
gratienne,F
gray,M
grayce,F
grayson,M
gra,F
grazia,F
graziana,F
graziano,M
graziela,F
graziella,F
graziello,M
grazina,F
grazio,M
grazvydas,M
grazyna,F
greer,?
greet,F
greetje,F
greg,M
grega,M
greger,M
gregert,M
gregg,M
greggory,M
gregoire,M
gregoor,M
gregor,M
gregoria,F
gregorian,M
gregoriana,F
gregorie,M
gregorios,M
gregoris,M
gregoriu,M
greig,M
gresa,F
gret,F
gretar,M
gretchen,F
grete,F
gretel,F
greth,F
gretha,F
grethe,F
greti,F
gretje,F
gretjen,F
gretl,F
gretlies,F
gretta,F
grettir,M
gretus,M
grety,F
greyson,M
grezzju,M
grga,F
grgo,M
griet,F
grieteke,F
grietje,F
griffin,M
griffith,M
grigol,M
grigor,M
grigore,M
grigoria,F
grigorie,M
grigorii,M
grigorij,M
grigorijs,M
grigorijus,M
grigorios,M
grigoriy,M
grigory,M
grima,F
grimaldo,M
grimbert,M
grimkell,M
grimur,M
grischa,M
griselda,F
griseldis,F
grisha,M
grishe,F
grit,F
grita,F
grith,F
gritje,F
gritt,F
gritta,F
grizel,F
grizelda,F
gro,F
groa,F
gronw,M
grover,M
grozda,F
grozdana,F
grozdanka,F
grozdju,M
grozdyu,M
grozju,M
grozyu,M
gruffudd,M
gruffydd,M
gruia,M
gry,F
grygorii,M
grygorij,M
grygoriy,M
grygory,M
grytsje,F
grzegorz,M
gualdim,M
gualdino,M
gualfredo,M
gualtiero,M
guarino,M
guclu,M
guda,F
gudberg,M
gudbergur,M
gudbjartur,M
gudbjorn,M
gudbjort,F
gudborg,F
gudbrand,M
gudbrandur,M
guddis,F
gudfinna,F
gudfinnur,M
gudfridur,F
gudgeir,M
gudjon,M
gudjona,F
gudlaugur,M
gudleif,F
gudleifur,M
gudlin,F
gudmann,M
gudmar,M
gudmund,M
gudmunda,F
gudmundina,F
gudmundur,M
gudni,M
gudny,F
gudradur,M
gudridur,F
gudsteinn,M
gudula,F
gudvardur,M
gue,?
guelfa,F
guelfo,M
guen,?
guenaelle,F
guendalina,F
guenevere,F
guenievre,F
guenole,M
guerina,F
guerino,M
guerric,M
guerrina,F
guerrino,M
guewen,M
gugash,M
guglielma,F
guglielmina,F
guglielmino,M
guglielmo,M
guia,F
guibert,M
guida,F
guilain,M
guilaine,F
guilene,F
guilhem,M
guilherme,M
guilhermina,F
guilhermino,M
guillain,M
guillaine,F
guillaume,M
guillaumette,F
guillem,M
guillemette,F
guillerma,F
guinevere,F
guiscardo,M
guislain,M
guislaine,F
guitta,F
guk,?
gula,F
gulab,M
gulam,M
gulan,F
gular,F
gulara,F
gulay,F
gulbahar,F
gulbanu,F
gulbeyaz,F
gulborg,F
gulcan,F
gulce,F
gulcihan,F
gulcin,F
guldal,F
guldane,F
gulden,F
guldeniz,F
gulderen,F
gulea,F
gulen,F
gulendam,F
gulender,F
gulengul,F
guler,F
guleser,F
gulfem,F
gulfer,F
gulfidan,F
gulgun,F
gulhan,F
gulhanim,F
gulhatun,F
gulhayo,F
gulin,F
gulistan,F
guliz,F
gulizar,F
gulja,F
gull,F
gullan,F
gullbrand,M
guller,F
gulli,F
gullu,F
gulluzar,F
gullveig,F
gully,F
gulmira,F
gulnar,F
gulnara,F
gulnora,F
gulperi,F
gulriz,F
gulsah,F
gulser,F
gulseren,F
gulseven,F
gulsevim,F
gulshan,F
gulshara,F
gulshat,F
gulshen,F
gulsin,F
gulsina,F
gulsu,F
gulsun,F
gulumser,F
gulusen,F
gulustan,F
guluzar,F
gulya,F
gulyara,F
gulzada,F
gulzamira,F
gulzat,F
gulzhan,F
gulzhazira,F
gumercindo,M
gumersinda,F
gunaras,M
gunaratnam,M
gunars,M
gunaseelan,M
gunborg,F
gunbritt,F
gunce,F
gunda,F
gundars,M
gundega,F
gundel,F
gundela,F
gundelinde,F
gundeline,F
gundemarie,F
gunder,M
gundhard,M
gundhart,M
gundhild,F
gundhilde,F
gundi,F
gundl,F
gundmar,M
gundolf,M
gundula,F
gunduz,M
gunel,F
guner,?
gunes,M
guney,M
gunfried,M
gungor,M
gunhan,M
gunhard,M
gunhild,F
gunhilde,F
gunilla,F
gunita,F
gunjan,F
gunju,M
gunlaug,F
gunmala,F
gunn,F
gunna,F
gunnar,M
gunnbjorg,F
gunnbjorn,M
gunndis,F
gunne,M
gunnel,F
gunnfridur,F
gunnhild,F
gunnhildur,F
gunnjona,F
gunnlaug,F
gunnlaugur,M
gunnsteinn,M
gunnthor,M
gunnthora,F
gunnthorunn,F
gunsel,F
gunseli,F
gunta,F
guntars,M
gunthard,M
gunthild,F
guntis,M
guntmar,M
guntram,M
gunvald,M
gunveig,F
gunver,F
gunvor,F
gunyu,M
gur,M
guram,M
guray,M
gurbachan,M
gurbaksh,M
gurban,M
gurbax,M
gurbet,?
gurbhajan,M
gurbuz,M
gurcan,?
gurcharan,M
gurcu,F
gurdarshan,M
gurdeep,M
gurdev,M
gurdial,M
gurdip,M
gurel,M
gurgen,M
gurhan,M
guri,F
gurinder,M
gurine,F
gurjant,M
gurjeet,M
gurjit,M
gurkan,M
gurli,F
gurmail,M
gurman,M
gurmeet,M
gurmej,M
gurmit,M
gurnam,M
guro,F
gurol,M
gurpal,M
gurpreet,M
gursel,M
gursoy,M
gurutz,M
gurutze,F
guruzne,F
gurvan,M
gurwinder,M
gus,M
gussie,F
gust,M
gusta,F
gustaaf,M
gustau,M
gustava,F
gustave,M
gustaw,M
gustawa,F
gustel,?
gustine,F
gustl,?
gusts,M
gusztav,M
guttorm,M
guttormur,M
guurt,M
guus,M
guven,M
guvenc,M
guxim,M
guy,M
guylain,M
guylaine,F
guylene,F
guyonne,F
guzel,F
guzide,F
guzin,F
gvantsa,F
gvidas,M
gvido,M
gvidonas,M
gvozden,M
gwang,?
gwanwyn,F
gwawr,F
gweltaz,M
gwen,F
gwenaele,F
gwenda,F
gwendal,M
gwendolen,F
gwendolene,F
gwendolin,F
gwendoline,F
gwendolyn,F
gwendolyne,F
gwendolynn,F
gwendolynne,F
gweneth,F
gwenevere,F
gwenhael,?
gwenhwyfar,F
gwenith,F
gwenllian,F
gwenn,F
gwenna,F
gwennaelle,F
gwenneth,F
gwennie,F
gwennoline,F
gwenola,F
gwenole,M
gwenyth,F
gwerfyl,F
gwern,M
gwilym,M
gwion,M
gwladys,F
gwydion,M
gwyn,F
gwynedd,?
gwyneira,M
gwyneth,F
gwynn,?
gwynne,F
gyde,F
gylfi,M
gyongyi,F
gyongyver,F
gyorgy,M
gyorgyi,F
gy,M
gyrite,F
gyrithe,F
gysbert,M
gysele,F
gyslaine,F
gytautas,M
gytis,M
gytte,F
gyu,?
gyula,M
gyulnara,F
gyun,?
gyung,?
gyuri,M
gyuszi,M
haa,?
haagen,M
haakon,M
habbe,M
habbo,M
habib,M
habiba,F
habibe,F
habibollah,M
habibullah,M
habip,M
hacer,F
hachiro,M
hack,?
hadas,F
hadasa,F
hadassa,F
hadassah,F
hadburg,F
hadda,F
hademar,M
hadewich,F
hadewig,F
hadi,M
hadia,F
hadice,F
hadie,F
hadije,F
hadil,F
hadire,F
hadis,M
hadley,F
hadmut,F
hadmuthe,F
hadrian,M
hadrien,M
hadubert,M
hadumod,F
hadumoth,F
hadwig,F
hadwiga,F
hady,M
hadzira,F
hadzo,M
haeng,?
hafdis,F
hafez,M
hafid,M
hafida,F
hafiz,M
hafiza,F
hafize,F
hafizullah,M
haflidi,M
hafren,F
hafrun,F
hafsa,F
hafsah,F
hafsteinn,M
hafthor,M
hagai,M
hagar,F
hagay,M
hagen,M
hagit,F
haida,F
haidar,M
haide,F
haideh,F
haidemarie,F
haider,M
haidi,F
haifa,F
haifaa,F
haig,M
haik,M
haike,F
haikel,M
haiko,M
haile,M
hailee,F
hailey,F
hailie,F
haim,M
haimar,M
haimo,M
hain,M
hainer,M
haio,M
haitham,M
hajdar,M
haje,M
hajime,M
hajnal,F
hajnalka,F
hajo,M
hajredin,M
hajri,F
hajrie,F
hajrija,F
hajrije,F
hajriz,M
hajrudin,M
hajrulla,M
hakancan,M
hakeem,M
haki,M
hakiema,F
hakija,M
hakim,M
hakima,F
hakime,F
hakki,M
hakob,M
hakop,M
hal,M
hala,F
halbe,M
haldis,F
haldo,M
haldor,M
haldun,M
hale,F
haleema,F
haleigh,F
hali,F
halid,M
halida,F
halide,F
halie,F
halil,M
halim,M
halima,F
halime,F
halimi,M
halina,F
halis,M
halise,F
halit,M
halla,F
hallbera,F
hallberg,M
hallbjorg,F
hallbjorn,M
halldis,F
halldor,M
halldora,F
halle,F
hallfredur,M
hallfrid,F
hallfridur,F
hallgerdur,F
hallgrimur,M
hallie,F
hallmann,M
hallmar,M
hallmundur,M
hallstein,M
hallsteinn,M
hallur,M
hallvard,M
hallvardur,M
hallveig,F
halmar,M
halsten,M
halszka,F
haluk,M
halvar,M
halvard,M
halvor,M
hamad,M
hamayak,M
hambartsum,M
hamdi,M
hamdija,M
hamdiye,F
hamdo,M
hamdy,M
hamed,M
hameed,M
hamet,M
hami,M
hamid,M
hamida,F
hamide,F
hamideh,F
hamidiye,F
hamidollah,M
hamidullah,M
hamilton,M
hamine,F
hamish,M
hamit,M
hamite,F
hamiyet,F
hamlet,M
hammie,F
hammy,F
hamo,M
hamood,M
hampus,M
hamud,M
hamutal,F
hamzeh,M
hana,F
hanaa,F
hanadee,F
hanadi,F
hanady,F
hanae,F
hanako,F
hanane,F
handan,F
hande,F
hando,M
hane,F
hanfried,M
hange,M
hango,M
hanh,F
hania,F
hanicka,F
hanif,M
hanifa,F
hanife,F
hanifi,M
hanim,F
hanimela,F
hanin,F
haninah,M
hanita,F
hanjo,M
hank,M
hanka,F
hanko,M
hanna,F
hannah,F
hannakaisa,F
hannan,M
hannchen,F
hannedore,F
hannegret,F
hanneke,F
hannele,F
hannelene,F
hanneli,F
hannelie,F
hanneliese,F
hannelise,F
hannelore,F
hannelotte,F
hannemarie,F
hannerose,F
hannes,M
hannetraud,F
hanni,F
hannibal,M
hannie,F
hannjo,M
hannlenie,F
hannmeike,F
hanno,M
hanns,M
hannsgeorg,M
hannsjorg,M
hannsjurgen,M
hannspeter,M
hannu,M
hanoch,M
hanora,F
hans,M
hansdieter,M
hansell,M
hansfried,M
hansfriedrich,M
hansgeorg,M
hansgerd,M
hansgunter,M
hansgunther,M
hansheinz,M
hanshelmut,M
hanshermann,M
hansi,M
hansigne,F
hansina,F
hansine,F
hansjakob,M
hansjoachim,M
hansjochen,M
hansjorg,M
hansjorn,M
hansjurg,M
hansjurgen,M
hanskarl,M
hansl,M
hansludwig,M
hansmartin,M
hansotto,M
hanspeter,M
hansruedi,M
hansueli,M
hanswalter,M
hanswerner,M
hanswilhelm,M
hanswolf,M
hanumica,F
hany,M
har,M
haralamb,M
haralambie,M
haralampie,M
haralan,M
harald,M
haralda,F
haralds,M
haraldur,M
harbans,M
harbert,M
harbhajan,M
harco,M
harda,F
hardeep,M
hardev,M
hardi,M
hardiene,F
hardine,F
harding,M
hardip,M
hardo,M
hardy,M
hardyal,M
harek,M
harel,M
hareta,F
haretina,F
hari,M
haricleea,F
hariclia,F
hariette,F
hariharan,M
harijs,M
harika,F
harikleia,F
hariklia,F
harilla,M
harillaq,M
harinder,M
hariolf,M
haris,M
harish,M
haristina,F
haritina,F
hariton,M
haritonas,M
haritz,M
harivender,M
hariz,M
harjeet,M
harjinder,M
harjit,M
hark,M
harke,M
harko,M
harlan,M
harland,M
harlen,M
harles,M
harley,M
harlow,M
harly,M
harm,M
harma,F
harmanda,F
harmanna,F
harmannus,M
harmen,M
harmina,F
harminder,M
harmine,F
harmon,M
harmonie,F
harmony,F
harmtine,F
haro,M
harold,M
haroon,M
haroun,M
haroutium,M
harpa,F
harpal,M
harper,M
harpreet,M
harprit,M
harrell,M
harri,M
harribert,M
harrie,M
harrieth,F
harriett,F
harris,M
harrison,M
harro,M
harsh,?
harsharan,?
harshita,F
hartfried,M
hartger,M
hartina,F
hartje,F
hartlieb,M
hartman,M
hartmann,M
hartmund,M
hartmut,M
hartmuth,M
harto,M
hartraud,F
hartvig,M
hartwald,M
hartwig,M
hartwiga,F
hartwin,M
harue,F
haruhi,F
haruhiko,M
haruhiro,M
haruhito,M
haruka,F
harukazu,M
haruki,M
haruko,F
harumi,F
harun,M
haruna,F
harunobu,M
haruo,M
harutaka,M
harutyun,M
haruyo,F
harvey,M
harvinder,M
harwant,M
harwinder,M
hary,M
hasa,M
hasan,M
hasancan,M
hasbi,M
haseeb,M
hasema,F
hasena,F
hashem,M
hashim,M
hashmik,F
hasib,M
hasiba,F
hasibe,F
hasime,F
hasina,F
haskell,M
hasko,M
hasmik,F
hasna,F
hasnaa,F
hasnija,F
haso,M
hasret,F
hassanah,F
hasse,M
hassib,M
hassina,F
hasso,M
hasudin,M
hat,?
hatay,M
hatem,M
hateme,F
hatemina,F
hatice,F
hatidza,F
hatim,M
hatixhe,F
hatmane,F
hatsu,F
hatsue,F
hatsumi,F
hattie,F
hatto,M
hatun,F
hau,?
haudur,F
haug,M
hauke,M
haukea,F
haukur,M
hava,F
havar,M
havard,M
havardur,M
havasxon,F
haven,F
havva,F
hawa,F
haxhere,F
haxherije,F
haxhi,M
haxhire,F
hay,M
haya,F
hayam,F
hayati,M
haydar,M
hayder,M
haye,M
hayet,F
hayfa,F
hayk,M
haykaz,M
haykel,M
hayko,M
haylee,F
hayley,F
haylie,F
haymo,M
hayna,F
hayo,M
hayrani,?
hayrettin,M
hayri,M
hayriye,F
hayrul,M
hayrulla,M
hayrullah,M
haytham,M
hayward,M
haywood,M
hazal,F
hazan,F
