year,Especialidad/SubEspecialidad_postulantes,Especialidad/SubEspecialidad_ingresantes,Universidad_postulantes,Universidad_ingresantes,gender,department_postulantes,department_ingresantes
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,F,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,F,Lima,NA
2020,CIRUGIA PLASTICA,UROLOGIA,UNMSM,UNMSM,NA,Lima,Lima
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,F,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA PLASTICA,CIRUGIA PLASTICA,UNMSM,UNMSM,M,Lima,Lima
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,F,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,F,Lima,NA
2020,CIRUGIA PLASTICA,ANESTESIOLOGIA,UNMSM,UNFV,NA,Lima,Lima
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,F,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,F,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,F,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,F,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,F,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,F,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,F,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,F,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,F,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,F,Lima,NA
2020,CIRUGIA PLASTICA,ANESTESIOLOGIA,UNMSM,USMP,F,Lima,Lima
2020,CIRUGIA PLASTICA,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,CIRUGIA DE TORAX Y CARDIOVASCULAR,UNMSM,UNMSM,M,Lima,Lima
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,CIRUGIA DE TORAX Y CARDIOVASCULAR,UNMSM,UNMSM,M,Lima,Lima
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,CIRUGIA DE TORAX Y CARDIOVASCULAR,UNMSM,UNMSM,M,Lima,Lima
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,CIRUGIA DE TORAX Y CARDIOVASCULAR,UNMSM,UNMSM,M,Lima,Lima
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,CIRUGIA DE TORAX Y CARDIOVASCULAR,UNMSM,UNMSM,M,Lima,Lima
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,CIRUGIA DE TORAX Y CARDIOVASCULAR,UNMSM,UNMSM,M,Lima,Lima
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,F,Lima,NA
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,F,Lima,NA
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,F,Lima,NA
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,F,Lima,NA
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2020,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2020,DERMATOLOGIA,DERMATOLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,DERMATOLOGIA,DERMATOLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,DERMATOLOGIA,DERMATOLOGIA,UNMSM,UNMSM,F,Lima,Lima
2020,DERMATOLOGIA,DERMATOLOGIA,UNMSM,UNMSM,F,Lima,Lima
2020,DERMATOLOGIA,DERMATOLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,DERMATOLOGIA,DERMATOLOGIA,UNMSM,UNMSM,F,Lima,Lima
2020,DERMATOLOGIA,DERMATOLOGIA,UNMSM,UNMSM,F,Lima,Lima
2020,DERMATOLOGIA,DERMATOLOGIA,UNMSM,UNMSM,F,Lima,Lima
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,ANESTESIOLOGIA,UNMSM,UNFV,F,Lima,Lima
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,PATOLOGIA CLINICA,UNMSM,USMP,F,Lima,Lima
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,ADMINISTRACION Y GESTION EN SALUD,UNMSM,UNMSM,NA,Lima,Lima
2020,DERMATOLOGIA,NA,UNMSM,NA,NA,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,MEDICINA FISICA Y DE REHABILITACION,UNMSM,URP,F,Lima,Lima
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,DERMATOLOGIA,UNMSM,UNMSM,F,Lima,Lima
2020,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,DERMATOLOGIA,DERMATOLOGIA,UNMSM,UNMSM,F,Lima,Lima
2020,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,NA,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,DERMATOLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,DERMATOLOGIA,DERMATOLOGIA,UNMSM,UNMSM,F,Lima,Lima
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,DERMATOLOGIA,UNMSM,UPSJB,F,Lima,Lima
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,OFTALMOLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NEUMOLOGIA,UNMSM,UNMSM,F,Lima,Lima
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,NA,Lima,NA
2020,DERMATOLOGIA,GASTROENTEROLOGIA,UNMSM,UNMSM,F,Lima,Lima
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,OTORRINOLARINGOLOGIA,UNMSM,UNMSM,F,Lima,Lima
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,OTORRINOLARINGOLOGIA,UNMSM,UNFV,F,Lima,Lima
2020,DERMATOLOGIA,NA,UNMSM,NA,NA,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,DERMATOLOGIA,ENDOCRINOLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,ENDOCRINOLOGIA,ENDOCRINOLOGIA,UNMSM,UNMSM,F,Lima,Lima
2020,ENDOCRINOLOGIA,ENDOCRINOLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,ENDOCRINOLOGIA,ENDOCRINOLOGIA,UNMSM,UNMSM,F,Lima,Lima
2020,ENDOCRINOLOGIA,ENDOCRINOLOGIA,UNMSM,UNMSM,F,Lima,Lima
2020,ENDOCRINOLOGIA,ENDOCRINOLOGIA,UNMSM,UNMSM,F,Lima,Lima
2020,ENDOCRINOLOGIA,ENDOCRINOLOGIA,UNMSM,UNMSM,F,Lima,Lima
2020,ENDOCRINOLOGIA,ENDOCRINOLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,ENDOCRINOLOGIA,ENDOCRINOLOGIA,UNMSM,UNMSM,F,Lima,Lima
2020,ENDOCRINOLOGIA,ENDOCRINOLOGIA,UNMSM,UNMSM,F,Lima,Lima
2020,ENDOCRINOLOGIA,ENDOCRINOLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,ENDOCRINOLOGIA,CARDIOLOGIA,UNMSM,UNFV,F,Lima,Lima
2020,ENDOCRINOLOGIA,CARDIOLOGIA,UNMSM,UPAO,F,Lima,La Libertad
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,NA,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,ENDOCRINOLOGIA,MEDICINA INTERNA,UNMSM,UPCH,F,Lima,Lima
2020,ENDOCRINOLOGIA,MEDICINA DE ENFERMEDADES INFECCIOSAS Y TROPIC,UNMSM,UNMSM,M,Lima,Lima
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,NA,Lima,NA
2020,ENDOCRINOLOGIA,GERIATRIA,UNMSM,UNFV,M,Lima,Lima
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,NA,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,NA,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,ENDOCRINOLOGIA,MEDICINA INTERNA,UNMSM,UNFV,F,Lima,Lima
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,NA,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,ENDOCRINOLOGIA,ENDOCRINOLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,ENDOCRINOLOGIA,ENDOCRINOLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,ENDOCRINOLOGIA,NEUMOLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,GASTROENTEROLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,GASTROENTEROLOGIA,GASTROENTEROLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,GASTROENTEROLOGIA,GASTROENTEROLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,GASTROENTEROLOGIA,GASTROENTEROLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,GASTROENTEROLOGIA,GASTROENTEROLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,GASTROENTEROLOGIA,GASTROENTEROLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,GASTROENTEROLOGIA,GASTROENTEROLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,GASTROENTEROLOGIA,GASTROENTEROLOGIA,UNMSM,UNMSM,F,Lima,Lima
2020,GASTROENTEROLOGIA,GASTROENTEROLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,GASTROENTEROLOGIA,GASTROENTEROLOGIA,UNMSM,UNMSM,F,Lima,Lima
2020,GASTROENTEROLOGIA,GASTROENTEROLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,GASTROENTEROLOGIA,HEMATOLOGIA,UNMSM,URP,F,Lima,Lima
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,GASTROENTEROLOGIA,GASTROENTEROLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,NA,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,GASTROENTEROLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,NA,Lima,NA
2020,GASTROENTEROLOGIA,PEDIATRIA,UNMSM,USMP,F,Lima,Lima
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,GASTROENTEROLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,URP,F,Lima,Lima
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,GASTROENTEROLOGIA,UNMSM,UNMSM,M,Lima,Lima
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,GASTROENTEROLOGIA,UNMSM,UNMSM,F,Lima,Lima
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,F,Lima,NA
2020,GASTROENTEROLOGIA,MEDICINA INTERNA,UNMSM,UNFV,M,Lima,Lima
2020,GASTROENTEROLOGIA,NA,UNMSM,NA,M,Lima,NA
2020,GERIATRIA,GERIATRIA,UNMSM,UNMSM,M,Lima,Lima
2020,GERIATRIA,GERIATRIA,UNMSM,UNMSM,F,Lima,Lima
2020,GERIATRIA,GERIATRIA,UNMSM,UNMSM,F,Lima,Lima
2020,GERIATRIA,GERIATRIA,UNMSM,UNMSM,F,Lima,Lima
2020,GERIATRIA,GERIATRIA,UNMSM,UNMSM,F,Lima,Lima
2020,GERIATRIA,GERIATRIA,UNMSM,UNMSM,NA,Lima,Lima
2020,GERIATRIA,GERIATRIA,UNMSM,UNMSM,M,Lima,Lima
2020,GERIATRIA,NA,UNMSM,NA,F,Lima,NA
2020,GERIATRIA,NA,UNMSM,NA,M,Lima,NA
2020,GERIATRIA,NA,UNMSM,NA,F,Lima,NA
2020,GERIATRIA,NA,UNMSM,NA,F,Lima,NA
2020,GERIATRIA,NA,UNMSM,NA,F,Lima,NA
2020,GERIATRIA,GERIATRIA,UNMSM,UNMSM,M,Lima,Lima
2020,GERIATRIA,GERIATRIA,UNMSM,UNMSM,NA,Lima,Lima
2020,GERIATRIA,GERIATRIA,UNMSM,UNMSM,F,Lima,Lima
2020,GERIATRIA,NA,UNMSM,NA,M,Lima,NA
2020,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,UNMSM,F,Lima,Lima
2020,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,UNMSM,M,Lima,Lima
2020,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,UNMSM,F,Lima,Lima
2020,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,UNMSM,M,Lima,Lima
2020,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,UNMSM,F,Lima,Lima
2020,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,UNMSM,M,Lima,Lima
2020,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,UNMSM,F,Lima,Lima
2020,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,UNMSM,M,Lima,Lima
2020,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,UNMSM,F,Lima,Lima
2020,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,UNMSM,F,Lima,Lima
2020,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,UNMSM,M,Lima,Lima
2020,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,UNMSM,M,Lima,Lima
2020,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,UNMSM,F,Lima,Lima
2020,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,UNMSM,F,Lima,Lima
2020,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,UNMSM,F,Lima,Lima
2020,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,UNMSM,M,Lima,Lima
2020,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,UNMSM,M,Lima,Lima
2020,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,UNMSM,F,Lima,Lima
2020,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,UNMSM,M,Lima,Lima
2020,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,UNMSM,M,Lima,Lima
2020,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,UNMSM,UNMSM,M,Lima,Lima
