especialidad_postulantes,gender,year,universidad_postulantes,universidad_ingresantes,especialidad_ingresantes,ingreso
ORTOPEDIA Y TRAUMATOLOGIA,1,2013,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2013,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2013,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2013,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2013,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2013,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2013,UNPRG,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2013,UNPRG,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2013,UNSAAC,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2013,UNT,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2013,UNT,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2013,UPCH,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2013,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2013,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2014,UCSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2014,UNCP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2014,UNCP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2014,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2014,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2014,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2014,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2014,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2014,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2014,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2014,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2014,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2014,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2014,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2014,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2014,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2014,UPCH,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2014,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,UNSA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,UNSA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,UNSAAC,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,UNT,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,UNT,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,UPCH,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,UPLA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2015,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,UNFV,UNMSM,MEDICINA FAMILIAR Y COMUNITARIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,UNFV,UNFV,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,UNMSM,UNMSM,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,UNPRG,UNPRG,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,UNSAAC,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,UNSAAC,UNSAAC,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,UPAO,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,UPAO,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,UPCH,UPCH,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,UPCH,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,UPCH,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,UPCH,UPCH,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,UPSJB,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,USMP,USMP,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2016,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,UNSLGI,UNSLGI,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,UNSAAC,UNSAAC,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,UNSAAC,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,UNMSM,UNMSM,ANESTESIOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,UPSJB,UPSJB,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,UNT,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,UNMSM,UNMSM,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,UNSAAC,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,URP,UCSUR,CIRUGIA GENERAL,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,UNT,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,UNFV,UNFV,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,UNFV,UNFV,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,USMP,USMP,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,UPAO,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,USMP,UNMSM,GINECOLOGIA Y OBSTETRICIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,UPCH,UPCH,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,UNA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,USMP,USMP,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2017,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UCSM,UCSM,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UCSUR,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UCSUR,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UCSUR,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNSA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNSAAC,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNSAAC,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNSAAC,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNT,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNT,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNT,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNMSM,URP,MEDICINA DE EMERGENCIAS Y DESASTRES,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNMSM,UNMSM,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNMSM,UPCH,GINECOLOGIA Y OBSTETRICIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNPRG,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UNPRG,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UPCH,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UPCH,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,UPCH,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,USMP,USMP,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,USMP,USMP,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2018,USMP,URP,MEDICINA INTERNA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,UCSM,UPLA,MEDICINA INTENSIVA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,UCSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,UNSAAC,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,UNA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,UNFV,UNFV,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,UNMSM,UNMSM,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,UNSLGI,UNSLGI,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,UPCH,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,UPCH,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,UPCH,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,UPCH,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,UPAO,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,UPSJB,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,URP,URP,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,USMP,USMP,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,USMP,USMP,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,USMP,UNMSM,MEDICINA INTENSIVA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,USMP,UPCH,MEDICINA INTERNA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2019,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,UNAP,UNAP,ANESTESIOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,UNSA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,UNSA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,UNSA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,UNSA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,UNSAAC,UNSAAC,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,UNSAAC,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,UNT,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,UNT,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,UNFV,UNFV,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,UPCH,USMP,MEDICINA DE EMERGENCIAS Y DESASTRES,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,UPCH,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,UPCH,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,UPLA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,UPAO,UPAO,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,UPAO,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,UPAO,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,URP,URP,MEDICINA DE EMERGENCIAS Y DESASTRES,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,USMP,USMP,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2020,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UCSUR,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNAP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNSA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNSA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNSA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNSA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNSA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNSAAC,UNSAAC,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNT,UNT,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNFV,UNFV,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNFV,URP,ANESTESIOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNFV,UPCH,ADMINISTRACION Y GESTION EN SALUD,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNFV,UNMSM,MEDICINA FAMILIAR Y COMUNITARIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNFV,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNMSM,UNMSM,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNMSM,UNMSM,ANESTESIOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UNMSM,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UPCH,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UPCH,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UPCH,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UPCH,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UPLA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UPAO,UPAO,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UPAO,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UPAO,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UPAO,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UPAO,UPAO,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UPAO,UNP,ANESTESIOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UPAO,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,UPAO,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,URP,URP,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,URP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,USMP,USMP,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,USMP,USMP,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2022,USMP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2023,UCSUR,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2023,UNAP,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2023,UNSA,UNSA,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2023,UNSA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2023,UNSA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2023,UNSA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2023,UNSA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2023,UNSA,NA,NA,0
ORTOPEDIA Y TRAUMATOLOGIA,1,2023,UNSAAC,UNSAAC,ORTOPEDIA Y TRAUMATOLOGIA,1
ORTOPEDIA Y TRAUMATOLOGIA,1,2023,UNSAAC,NA,NA,0
